id,trail_id,trail_name,description,latitude,longitude,park_name,distance,url,,,
",37.8069,-122.469,Presidio,1459.02,http://www.nps.gov/
489,561,Wildcat Creek Trail""",&nbsp;Great Trailhead,37.9087,-122.265,Wildcat Canyon Regional Park,1447.17,http://www.ebparks.org/,,,,,
490,563,Lake Chabot Marina,,37.7162,-122.104,Anthony Chabot Regional Park,1439.89,http://www.ebparks.org/,,,
491,564,Chinquapin Trail - Empire Grade Road,,37.0177,-122.079,UC Santa Cruz Campus Natural Reserve,1444.8,http://www.universityofcalifornia.edu/,,,
492,566,Rincon Fire Trail,,37.0127,-122.054,Henry Cowell Redwoods State Park,1443.45,http://www.parks.ca.gov/,,,
493,568,Patterson Ranch Road,,37.5539,-122.091,Coyote Hills Regional Park,1440.52,http://www.ebparks.org/,,,
494,570,Lick Observatory,This is the top of Mount Hamilton!&nbsp;,37.3417,-121.643,Lick Observatory UCSC,1417.95,http://www.universityofcalifornia.edu/,,,
495,573,Top of Mount Diablo,Top of Mount Diablo!,37.8817,-121.915,Mount Diablo State Park,1428.39,http://www.parks.ca.gov/,,,
496,576,"Geary Ave, McCorkle Trail",,37.51,-121.829,Sunol Regional Wilderness,1426.61,http://www.ebparks.org/,,,
497,577,Canyon View Trail - Cerro Este Road,,37.5056,-121.815,Sunol Regional Wilderness,1425.89,http://www.ebparks.org/,,,
498,578,Ardenwood Historic Farm Parking Lot,,37.5559,-122.051,Ardenwood Historic Farm,1438.33,http://www.ci.fremont.ca.us/,,,
499,580,Burton West Ridge Path - Wilton Drive,,37.8269,-122.187,Redwood Regional Park,1443.54,http://www.ebparks.org/,,,
500,581,Lafayette Ridge Trail - Monticello Road,,37.9041,-122.125,Briones Regional Park,1439.65,http://www.ebparks.org/,,,
501,582,Spengler Trail - Echo Springs Road,,37.9279,-122.118,Briones Regional Park,1439.06,http://www.ebparks.org/,,,
502,583,Mill Creek Road - North Central,,37.5233,-121.888,Mission Peak Regional Preserve,1429.74,http://www.ebparks.org/,,,
503,586,Mill Creek Road - North East,,37.5197,-121.876,Mission Peak Regional Preserve,1429.09,http://www.ebparks.org/,,,
504,587,Lake Temescal Recreation Area Parking Lot,,37.8482,-122.232,Temescal Regional Recreation Area,1445.87,http://www.ebparks.org/,,,
505,588,Lake Temescal Recreation Area South Parking Lot,,37.8435,-122.227,Temescal Regional Recreation Area,1445.63,http://www.ebparks.org/,,,
506,589,High Ridge Loop Trail - Tamarack Dr,,37.6109,-122.018,Dry Creek/Pioneer Regional Park,1436.07,http://www.ebparks.org/,,,
507,590,Dry Creek Terrace - Garin Ave,,37.6274,-122.029,Garin/Dry Creek Regional Park,1436.54,http://www.ebparks.org/,,,
508,592,Foothill Road Access Point Pleasant Ridge,,37.6024,-121.886,Pleasanton Ridge Regional Park,1428.95,http://www.ebparks.org/,,,
509,593,Contra Loma Blvd South East,,37.9719,-121.824,Black Diamond Mines,1422.82,http://www.ebparks.org/,,,
510,594,Contra Loma Main Parking Lot ,,37.9723,-121.831,Black Diamond Mines,1423.19,http://www.ebparks.org/,,,
511,595,Contra Loma East Side,,37.9738,-121.822,Black Diamond Mines,1422.71,http://www.ebparks.org/,,,
512,596,Cloverdale Road and Gazos Creek Intersection,,37.1861,-122.34,Butano State Park,1457.35,http://www.parks.ca.gov/,,,
513,600,Pogonip Creek Nature Loop,,36.9917,-122.039,Pogonip Open Space Preserve,1442.86,http://www.ci.santa-cruz.ca.us/,,,
514,601,Big Ben Trail,,37.0702,-122.124,Henry Cowell Redwoods State Park,1446.74,http://www.parks.ca.gov/,,,
515,603,Loch Lomond Trail,,37.1108,-122.065,Loch Lomond Recreation Area,1443.08,http://www.ci.santa-cruz.ca.us/,,,
516,605,New Brighton State Beach Trails,,36.98,-121.938,New Brighton State Beach,1437.45,http://www.parks.ca.gov/,,,
517,607,West Ridge Trail,,37.0064,-121.907,The Forest of Nisene Marks State Park,1435.52,http://www.parks.ca.gov/,,,
518,608,Porter Trail North,,37.0146,-121.905,The Forest of Nisene Marks State Park,1435.33,http://www.parks.ca.gov/,,,
519,611,DeLaveaga Trails,,36.9987,-122.004,DeLaveaga Park & Golf Course,1440.88,http://www.ci.santa-cruz.ca.us/,,,
520,612,Powder Mill Trail,,37.0156,-122.035,Henry Cowell Redwoods State Park,1442.39,http://www.parks.ca.gov/,,,
521,613,Woodcutter's Trail,,37.0198,-122.106,Wilder Ranch State Park,1446.26,http://www.parks.ca.gov/,,,
522,614,Año Nuevo Trail,,37.2019,-122.339,Butano State Park,1457.19,http://www.parks.ca.gov/,,,
523,622,Carkeek Park - Piper's Creek Trail,,47.7033,-122.363,Carkeek Park,1529,http://www.seattle.gov/parks/,,,
524,625,Falls Trail,,37.9032,-121.916,Mount Diablo State Park,1428.29,http://www.parks.ca.gov/,,,
525,639,GG Panhandle - Baker and Fell,"<p>
	A great starting point for a run, bike ride or hike through golden gate park. There is a paved trail that starts here.&nbsp;</p>
",37.7736,-122.441,Golden Gate Park,1457.75,http://www.sfgov.org/,,,
526,691,emigrant trail,Great hike or snowshoe out to Pressor Reservoir,39.3922,-120.186,Tahoe National Forest,1328.8,http://www.fs.fed.us/,,,
527,695,06 trailhead,,39.3129,-120.189,Tahoe National Forest,1329.09,http://www.fs.fed.us/,,,
528,698,Rhubarb Trail,"&nbsp;A short trail along the creek that leads to the Miwok trail or a bit farther to the Tennessee Valley parking lot. A nice single track trail, but watch out for poison oak.&nbsp;",37.8696,-122.528,Golden Gate National Recreation Area - Marin,1461.73,http://www.nps.gov/,,,
529,699,Quail Hollow - Sunset Trail,,37.0859,-122.067,Quail Hollow Ranch Park,1443.46,http://www.co.santa-cruz.ca.us/,,,
530,700,Quail Hollow - Main Entrance,,37.0842,-122.062,Quail Hollow Ranch Park,1443.18,http://www.co.santa-cruz.ca.us/,,,
531,701,Henry Cowell - Pine Flat Trail,,37.079,-122.134,Henry Cowell Redwoods State Park,1447.15,http://www.parks.ca.gov/,,,
532,705,Columbine Trail,,37.0353,-122.042,Henry Cowell Redwoods State Park,1442.58,http://www.parks.ca.gov/,,,
533,730,Tunnel Trail,,34.465,-119.713,Rattlesnake Canyon Park,1349.83,http://www.santabarbaraca.gov/home.htm,,,
534,880,Donahue St,"<p>
	Great access from Marin City Transfer station. The West Marin Stage Coach and GG 80/70 all stop there.</p>
",37.8754,-122.52,Golden Gate National Recreation Area - Marin,1461.24,http://www.nps.gov/,,,
535,901,Arroyo Seco start,Description (optional),36.2348,-121.49,Los Padres National Forest,1421.23,http://www.fs.fed.us/,,,
536,903,Ysc Trailhead,"<p>
	A great trailhead to get up to Mission Peak and Sunol. You could start the entire Ohlone Wilderness Trail hike from here</p>
",37.5273,-121.913,Mission Peak Regional Preserve,1431.04,http://www.ebparks.org/,,,
537,906,Coastal Trail (Conzelman Rd),"<p>
	Access the amazing Coastal Trail here. This is a part of the <a href=http://www.ridgetrail.org"" target=""_blank"">Bay Area Ridge Trai</a>l.</p>",,,,,,,,
",37.8338,-122.495,Golden Gate National Recreation Area - Marin""",1460.19,http://www.nps.gov/,,,,,,,,,
538,910,Skyline to Sea Trail Starting Point,"<p>
	This is the start of the Skyline to Sea Trail</p>
",37.2578,-122.123,Long Ridge Open Space Preserve,1444.86,http://www.openspace.org,,,
539,915,17th & Stanyan Trailhead,"<p>
	Opened in 2011, this trailhead restores a long-lost access from Cole Valley neighborhood into Interior Greenbelt and Mt. Sutro Open Space Reserve. It&#39;s one of the most scenic approaches to Mt Sutro, and it&#39;s a short walk from MUNI N, 6, 37, and 43. &nbsp;</p>
<p>
	The Historic Trail starts up a wooden stairway then turns up a narrow garden between two old houses, before entering a dense eucalyptus forest. Soon you join an old path and climb along Woodland Creek (audible after rain) then switchback across the upper slopes. &nbsp;The sheltered forest understory has marvelous songbirds early in the morning, and numerous native plants amidst the invasive ivy and blackberry.</p>
<p>
	In about 0.4 mile is a junction with the Edgewood Trail.&nbsp;Here you can continue straight to follow the Historic Trail around the west flank of Mt. Sutro en route to the summit; or ascend sharp left on the Edgewood Trail to reach the Fairy Gates and North Ridge Trails, or descend right to Edgewood Ave.&nbsp;</p>
<p>
	The grade is generally easy (10%), though about 100 yards into the woods is a brief, steep (20%) stretch that can be a bit of a challenge.</p>
<p>
	The trail is multiuse, though bicyclists will need to dismount and carry their bikes on the Stanyan Street stairs.</p>
<p>
	Learn more and find a detailed trail map at <a href=http://www.sutrostewards.org"">www.sutrostewards.org</a>.</p>",,,,,,,,
<div>,,,,,,,,,,,
"	&nbsp;</div>",,,,,,,,,,,
",37.7613,-122.452,Interior Green Belt""",1458.45,http://www.sfgov.org/,,,,,,,,,
540,925,South End Cowell-Purisma Trail,"<p>
	A nice 3 mile starts from here along the coastal bluffs with views of the Santa Cruz mountains to the east and ocean beaches to the west. On the northern end, stop by the Cowell State Beach lunch or a rest.&nbsp;</p>
",37.3962,-122.416,Purisima Farms,1459.56,http://www.openspacetrust.org/,,,
541,931,Stone Cellar Campground,"<p>
	No advertisement to the public. All word of mouth. Great folks. Big open meadow area. Cheap camping. Lots of trails out of area.</p>
",38.9591,-120.351,El Dorado National Forest,1338.55,http://www.fs.fed.us/,,,
542,937,the last chance,"<p>
	Description (optional)</p>
",41.7008,-124.139,Redwood National Park,1538.62,http://www.nps.gov/,,,
543,955,Point Lobos State Park,"<p>
	Description (optional)</p>
",36.5159,-121.937,Point Lobos State Reserve,1442.42,http://www.parks.ca.gov/,,,
544,969,Lover's Lane,"<p>
	Access Lover&#39;s Lane or the Mountain Lakes trail from here.&nbsp;</p>
",37.7919,-122.448,Presidio,1457.98,http://www.nps.gov/,,,
545,970,Muir Woods National Monument,"<p>
	The park&#39;s award-winning trails are recognized for their accessibility, providing visitors with an easy walk on paved trails or boardwalks through the Woods. Other trails to the ridge tops offer a more strenuous experience for avid hikers. In the light gaps beneath the redwood trees are red alders, California big leaf maples, tanoaks, and Douglas fir. The forest floor is covered in redwood sorrel, ferns, fungi, duff and debris. Several bridges cross Redwood Creek which flows through the park year-round. Wildlife residents include the endangered coho salmon fingerlings, Pacific wren, woodpeckers, owls, deer, chipmunks, skunks, river otters and squirrels to name a few. More info <a href=http://www.nps.gov/muwo/index.htm"" target=""_blank"">here</a>.</p>",,,,,,,,
<p>,,,,,,,,,,,
"	This is the place to start your Muir Woods adventure.&nbsp;</p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	<a href=""http://marintransit.org/routes/66.html"" target=""_blank""><br />",,,,,,,,,,,
"	Consider taking public transit to avoid the traffic and parking</a>.</p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	<a href=""http://www.nps.gov/muwo/upload/muir_woods_pad_map-2.pdf"" target=""_blank""><br />",,,,,,,,,,,
"	NPS map here</a></p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	<a href=""http://www.nps.gov/muwo/upload/Trail-Descriptions-pdf.pdf"" target=""_blank""><br />",,,,,,,,,,,
"	Some suggested hiking routes.&nbsp;</a></p>",,,,,,,,,,,
",37.892,-122.57,Golden Gate National Recreation Area - Marin""",1463.87,http://www.nps.gov/,,,,,,,,,
546,971,Dipsea Trail/Sun Trail,"<p>
	Access to the Sun Trail and Dipsea Trail from here.&nbsp;</p>
",37.8971,-122.561,Mount Tamalpais State Park,1463.32,http://www.parks.ca.gov/,,,
547,981,Fort Point,"<p>
	From its vantage point overlooking the spectacular Golden Gate, Fort Point protected San Francisco harbor from Confederate&nbsp;&amp; foreign attack during&nbsp;&amp; after the U.S. Civil War. Its beautifully arched casemates display the art of the master brick mason from the Civil War period.</p>
<p>
	<a href=http://www.nps.gov/fopo/index.htm"" target=""_blank"">NPS page.</a></p>",,,,,,,,
<p>,,,,,,,,,,,
"	<a href=""http://www.parksconservancy.org/visit/park-sites/fort-point.html"" target=""_blank"">GGNPC&nbsp;has some great information on Fort Point.</a></p>",,,,,,,,,,,
",37.8104,-122.477,Presidio,1459.41,http://www.nps.gov/
548,982,Veterans' Memorial Trail""","<p>
	This neighborhood trail provides access to a nice oak-studded ridgeline overlooking the City of Santa Rosa. The trail continues to Parktrail Dr. in the neighborhood to the north, or to the Canal Trail which leads to Annadel State Park and Spring Lake Regional Park.</p>
",38.4371,-122.653,Annadel State Park,1464.69,http://www.parks.ca.gov/,,,,,
549,984,Emeryville Marina,,37.8396,-122.315,Marina Park,1450.42,http://www.ci.san-leandro.ca.us/,,,
550,986,Shelldance,"<p>
	Surrounded by urban development, Milagra Ridge forms what biologists call an island ecosystem. Here, wildlife is isolated from other habitats, feeding and migration corridors are compromised and exotic species can easily invade native habitat. Despite this isolation, Milagra Ridge hosts a surprising number of threatened and endangered species including Mission blue and San Bruno elfin butterflies and the California red-legged frog. Milagra&rsquo;s proximity to urban development, its limited size and its rare wildlife make it exceptionally sensitive to human disturbance. Therefore, visitors are required to stay on trails and pets must be leashed. <a href=http://www.nps.gov/goga/miri.htm"" target=""_blank"">More from NPS</a>.</p>",,,,,,,,
<p>,,,,,,,,,,,
"	<a href=""http://www.nps.gov/goga/upload/sb-miri.pdf"" target=""_blank"">NPS brochure.</a></p>",,,,,,,,,,,
<p>,,,,,,,,,,,
"	<a href=""http://www.parksconservancy.org/visit/park-sites/milagra-ridge.html"" target=""_blank"">GGNPC has some great information on this park</a></p>",,,,,,,,,,,
",37.6184,-122.485,Sweeney Ridge""",1461.4,http://www.nps.gov/,,,,,,,,,
551,995,Montara Mountain,"<p>
	Description (optional)</p>
",37.563,-122.513,Montara State Beach,1463.36,http://www.parks.ca.gov/,,,
552,1012,Pacheco Fire Road,"<p>
	Easily accessible trailhead from the Golden Gate 70/80 or the West Marin Stage Coach, it is just a few blocks from the Marin City Transit center.&nbsp;</p>
<p>
	Excellent hiking through the <a href=http://www.parksconservancy.org/visit/park-sites/marin-headlands.html"" target=""_blank"">Marin Headlands</a> and the <a href=""http://www.nps.gov/goga/marin-headlands.htm"" target=""_blank"">Golden Gate National Recreation Area</a>.&nbsp;</p>",,,,,,,,
<p>,,,,,,,,,,,
"	Quickly access amazing views of the San Francisco Bay and the pacific ocean.</p>",,,,,,,,,,,
",37.87,-122.515,Golden Gate National Recreation Area - Marin""",1461.02,http://www.nps.gov/,,,,,,,,,
553,1014,Pomo Canyon Campground - for Pomo Trail,"<p>
	East node of Pomo / Red Hill Trail. &nbsp;Access via Willow Creek Road (turnoff from Hwy 1 near Sizzling Tandor Restaurant). &nbsp;</p>
<p>
	Driveway to Pomo Campground is closed, but you can park outside gate (don&#39;t block gate) and walk in.</p>
<p>
	Trail is starts off with steep incline as you go east, but flattens out to sweeping views of Russian River. &nbsp;Side trail goes up to top of Red Hill for great views to south.</p>
",38.4249,-123.066,Sonoma Coast State Beach,1487.03,http://www.parks.ca.gov/,,,
554,1015,Marin Headlands Visitor Center,"<p>
	Welcome to the <a href=http://www.nps.gov/goga/marin-headlands.htm"" target=""_blank"">Marin Headlands</a>!&nbsp;The Marin Headlands is one of the crown jewels of the Golden Gate National Parks&mdash;very few other metropolitan areas have such vast wilderness right in their own backyard. A short trip across the Golden Gate Bridge offers boundless opportunities to enjoy this expansive land of natural beauty and cultural history. The Headlands consist of several individual sites linked by an extensive network of trails. See more at the <a href=""http://www.parksconservancy.org/visit/park-sites/marin-headlands.html"" target=""_blank"">Golden Gate Parks Conservancy </a>site.</p>",,,,,,,,
",37.8306,-122.525,Golden Gate National Recreation Area - Marin""",1461.85,http://www.nps.gov/,,,,,,,,,
555,1016,Arguello Gate,"<p>
	Start your Presidio adventure here!</p>
",37.7897,-122.459,Presidio,1458.62,http://www.nps.gov/,,,
556,1017,Ecology Trail - Inspiration Point,,37.792,-122.458,Presidio,1458.54,http://www.nps.gov/,,,
557,1019,Presidio Gate,,37.79,-122.458,Presidio,1458.56,http://www.nps.gov/,,,
558,1022,Fort Mason,"<p>
	Great spot for chilling at the park, excellent views of the Golden Gate Bridge. Easy access from the cable car.&nbsp;</p>
<p>
	Access Crissy Field, Fort Mason, Swimmer&#39;s Cove, Maritime museum and much more.&nbsp;</p>
",37.8037,-122.43,Golden Gate National Recreation Area - San Francisco,1456.93,http://www.nps.gov/,,,
559,1023,SF Maritime and Swimmer's Cove,"<p>
	Start a nice hike along the bay from here. You can hike over to Fort Mason, along Crissy Field and all the way to the Golden Gate Bridge.&nbsp;</p>
",37.8077,-122.422,Golden Gate National Recreation Area - San Francisco,1456.45,http://www.nps.gov/,,,
560,1028,Tennessee Hollow Trail,"<p>
	Access the Tennessee Hollow Trail in the Presidio from here. The Julius Kahn Playground is also accessible from this location.&nbsp;</p>
",37.7909,-122.454,Julius Kahn Playground,1458.32,http://www.sfgov.org/,,,
561,1029,Broadway Gate,"<p>
	Get on the Mountain Lake Trail here.&nbsp;</p>
",37.7929,-122.447,Presidio,1457.91,http://www.nps.gov/,,,
562,1030,Mountain Lake Park,"<p>
	Visit a nature oasis right in the city at Mountain Lake.&nbsp;</p>
",37.7865,-122.472,Mountain Lake Park,1459.36,http://www.sfgov.org/,,,
563,1031,Baker Beach (25th Ave),"<p>
	Great access to Baker Beach and the California Coastal Trail.&nbsp;</p>
",37.7899,-122.485,Golden Gate National Recreation Area - San Francisco,1460.04,http://www.nps.gov/,,,
